platform,commenter_id,commenter_username,post_mid,thread_id,post_url,root_comment_url,topic,topic_relevance,training_grade,source_excel_row
facebook,100008353576024,laurie.young.3914,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:989642213838202,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=989642213838202&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,301
facebook,1145992108,mike.wright.3576,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:1031321762881628,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=1031321762881628&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,304
facebook,100072727695329,ough.gormley,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:1031321762881628,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=1031321762881628&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,304
facebook,40607486,jeremy.butler.104,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:1005433412242808,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=1005433412242808&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,307
facebook,220300807,donaldw,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:1606548567713172,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=1606548567713172&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,309
facebook,100031092427923,peggy.nardi.92,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:1000366092716417,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=1000366092716417&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,310
facebook,1422266810,erin.speck,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:1000366092716417,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=1000366092716417&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,310
facebook,698633860,erik.lafave,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:1000366092716417,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=1000366092716417&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,310
facebook,61550499432462,barbara.wiegand.672389,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:1742919973366257,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=1742919973366257&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,312
facebook,100089240153913,jeffrey.degabriele,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:1970269680320908,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=1970269680320908&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,315
facebook,100008600683348,kristopher.allen.faust,Facebook:post:pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,id:2044975396227972,https://www.facebook.com/StateRepBohnak/posts/pfbid0Af49rPQCoNwZAS2FMHVi6gXgrQvQLUNxZkSToPNodpCMDEHcFUPQDnEYiRkWCCSnl,https://www.facebook.com/StateRepBohnak/posts/pfbid0AnpipmjdFxg7SUG26czCVqYZhz7DPcaU9MPEHCtYgsCXP653Cw76cDjAXKv2QnLYl?comment_id=2044975396227972&__cft__[0]=AZbU1RzHNMugvEJUPQZ_701pVS0FL4VPrQID1uvwRIVVavsIRVODwfjc1307MM-OZjI6XhnEA2LpcjG9MUkB2IkkCx_TX3pe1VQLEEJmRL9lWYK5_3fBUYinSpFmvEIUwwxUCNjGiNcztGwh2siEvsmZ8r54rxVYoDeaOBbHay3jJA&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,317
facebook,1568177337,ashley.j.olvera,Facebook:post:pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,id:1049792018006884,https://www.facebook.com/unduemedicaldebt/posts/pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,https://www.facebook.com/unduemedicaldebt/posts/pfbid02kUhZgFADSrnEiSnPPPiKBBgieXzVBjNVNtDUFJq5YJ39dhkg7eGgVtugab4ZdQe6l?comment_id=1049792018006884&__cft__[0]=AZYtZ72tsavKBfEO5RZIQSlNBzkAx0qZ1BqGaWAGx1O1Y8Suw0D5rMXDvCa9X-0D-OqNjSN73PUjL3rfx5sf14BloENBPLgr9QfFzNfN63pS_TAIhyuSFgARkeSo0L5dkjDV_CZ6J3Du7ZdI2_erKDL1ro5dFSlPhXP0MCoXsnOTOQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,323
facebook,100000455034262,rana.lynn8,Facebook:post:pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,id:1684198622849088,https://www.facebook.com/unduemedicaldebt/posts/pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,https://www.facebook.com/unduemedicaldebt/posts/pfbid02kUhZgFADSrnEiSnPPPiKBBgieXzVBjNVNtDUFJq5YJ39dhkg7eGgVtugab4ZdQe6l?comment_id=1684198622849088&__cft__[0]=AZYtZ72tsavKBfEO5RZIQSlNBzkAx0qZ1BqGaWAGx1O1Y8Suw0D5rMXDvCa9X-0D-OqNjSN73PUjL3rfx5sf14BloENBPLgr9QfFzNfN63pS_TAIhyuSFgARkeSo0L5dkjDV_CZ6J3Du7ZdI2_erKDL1ro5dFSlPhXP0MCoXsnOTOQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,325
facebook,100064405854010,WholeWashington,Facebook:post:pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,id:985332744474445,https://www.facebook.com/unduemedicaldebt/posts/pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,https://www.facebook.com/unduemedicaldebt/posts/pfbid02kUhZgFADSrnEiSnPPPiKBBgieXzVBjNVNtDUFJq5YJ39dhkg7eGgVtugab4ZdQe6l?comment_id=985332744474445&__cft__[0]=AZYtZ72tsavKBfEO5RZIQSlNBzkAx0qZ1BqGaWAGx1O1Y8Suw0D5rMXDvCa9X-0D-OqNjSN73PUjL3rfx5sf14BloENBPLgr9QfFzNfN63pS_TAIhyuSFgARkeSo0L5dkjDV_CZ6J3Du7ZdI2_erKDL1ro5dFSlPhXP0MCoXsnOTOQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,borderline_sample,326
facebook,100009526352943,jordan.brook.520248,Facebook:post:pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,id:1848588685860472,https://www.facebook.com/unduemedicaldebt/posts/pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,https://www.facebook.com/unduemedicaldebt/posts/pfbid02kUhZgFADSrnEiSnPPPiKBBgieXzVBjNVNtDUFJq5YJ39dhkg7eGgVtugab4ZdQe6l?comment_id=1848588685860472&__cft__[0]=AZYtZ72tsavKBfEO5RZIQSlNBzkAx0qZ1BqGaWAGx1O1Y8Suw0D5rMXDvCa9X-0D-OqNjSN73PUjL3rfx5sf14BloENBPLgr9QfFzNfN63pS_TAIhyuSFgARkeSo0L5dkjDV_CZ6J3Du7ZdI2_erKDL1ro5dFSlPhXP0MCoXsnOTOQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,328
facebook,1512614636,jim.valk,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:969510349289280,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=969510349289280&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,332
facebook,1022537289,betsy.b.boggs.5,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:1716274416466279,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=1716274416466279&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,333
facebook,1431679932,mark.e.devries,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:2433845380440010,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=2433845380440010&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,335
facebook,100007305273353,calvin.boersen,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:1013587497877323,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=1013587497877323&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,336
facebook,100001236261740,alanbatka,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:1571370681235460,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=1571370681235460&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,337
facebook,1483459505,mscottcgp,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:1571370681235460,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=1571370681235460&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,337
facebook,1147746364,christine.warhuslaginess,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:1571370681235460,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=1571370681235460&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,337
facebook,61561298274962,jeremy.john.231,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:2166837940830815,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=2166837940830815&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,340
facebook,1232615577,zak.zanders,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:1560405859149904,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=1560405859149904&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,341
facebook,100000753369967,jeremy.schmidt.5682,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:1008091428608149,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=1008091428608149&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,342
facebook,1483459505,mscottcgp,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:1008091428608149,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=1008091428608149&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,342
facebook,740587677,beth.k.legate,Facebook:post:pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,id:1008091428608149,https://www.facebook.com/repscholtenMI03/posts/pfbid0qVqkM25DD1NiRZXZ5nZWNwnQ7Lmbkg3VG1DC44wSmG6fJz9HbWv2vifTtbND1ufSl,https://www.facebook.com/repscholtenMI03/posts/pfbid02uBFWEa2zWowWW8a9dYTEWPm4piQCdu9T8Q81LajaVEe7WLvyZdwTYcXWnDXquZNNl?comment_id=1008091428608149&__cft__[0]=AZZ6kU6gMoDMcGxgCCO-66pwCWyUG-9uhPJ2fi-84IFjkuJLma6rnffl9B4us18wNNJfa-R7DMs7M4wB-YrH489GXeJC47ZpJuuoxy5BPj-1kpp_9ylEXF9wdcBWO1Y-Y81kGjsMfAV_Qe3zz4VhioXk98rcGqpI9BqpXwSV2D2XAw&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,342
