mid,native_id,url,topic,keyword,source_file,reason
Instagram:post:3921688011729741209,3921688011729741209,https://www.instagram.com/p/DZsonf7DyWZ/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3231535845922876994,3231535845922876994,https://www.instagram.com/p/CzYuLr_LK5C/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3313520418247498172,3313520418247498172,https://www.instagram.com/p/C37_UO9pVm8/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3352658242460533713,3352658242460533713,https://www.instagram.com/p/C6HCOiLJUPR/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3596865542997379775,3596865542997379775,https://www.instagram.com/p/DHqoieDM4q_/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3598507202701384628,3598507202701384628,https://www.instagram.com/p/DHwdzwys1u0/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3741895905613286811,3741895905613286811,https://www.instagram.com/p/DPt4oAwkY2b/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3910826831926621270,3910826831926621270,https://www.instagram.com/p/DZGDEh_DXRW/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3910935369097697904,3910935369097697904,https://www.instagram.com/p/DZGbv9GlFpw/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3913477034341490382,3913477034341490382,https://www.instagram.com/p/DZPdqDUkt7O/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3065848886070283825,3065848886070283825,https://www.instagram.com/p/CqMFVF9Pw4x/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3560440182545427331,3560440182545427331,https://www.instagram.com/p/DFpOXtkpauD/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3580082948892175129,3580082948892175129,https://www.instagram.com/p/DGvAnlTJqsZ/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3582992879775100971,3582992879775100971,https://www.instagram.com/p/DG5WQpnv7Ar/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3582992969581975602,3582992969581975602,https://www.instagram.com/p/DG5WR9Qp9gy/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3724452853709996311,3724452853709996311,https://www.instagram.com/p/DOv6iMwEwEX/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3912312818972361501,3912312818972361501,https://www.instagram.com/p/DZLU8fRDgMd/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3916301461064413134,3916301461064413134,https://www.instagram.com/p/DZZf23sFm_O/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3921582852944876559,3921582852944876559,https://www.instagram.com/p/DZsQtPLCtQP/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3922091620460261586,3922091620460261586,https://www.instagram.com/p/DZuEYx2EfDS/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2959865243288285095,2959865243288285095,https://www.instagram.com/p/CkTjcG5OS-n/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2962794641418076351,2962794641418076351,https://www.instagram.com/p/Ckd9gdgJ8C_/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3314215162268031788,3314215162268031788,https://www.instagram.com/p/C3-dSFwMxss/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3537717433269660963,3537717433269660963,https://www.instagram.com/p/DEYf0MNvq0j/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3547468067672222282,3547468067672222282,https://www.instagram.com/p/DE7I2mJpOpK/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3550930528589067250,3550930528589067250,https://www.instagram.com/p/DFHcICKpDPy/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3552529229183088250,3552529229183088250,https://www.instagram.com/p/DFNHoMHpnZ6/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3558330599693734430,3558330599693734430,https://www.instagram.com/p/DFhutPcJdIe/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3560562970239181726,3560562970239181726,https://www.instagram.com/p/DFpqSghhCOe/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3602555877529663148,3602555877529663148,https://www.instagram.com/p/DH-2XvDpras/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3790352634687330160,3790352634687330160,https://www.instagram.com/p/DSaCaOcARdw/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3808542834094432525,3808542834094432525,https://www.instagram.com/p/DTaqYdyDuEN/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3819410340451427552,3819410340451427552,https://www.instagram.com/p/DUBRXfyD6Tg/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3854032237927300371,3854032237927300371,https://www.instagram.com/p/DV8Reaej30T/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3862178790999137695,3862178790999137695,https://www.instagram.com/p/DWZNyXQjR2f/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3913601158227246902,3913601158227246902,https://www.instagram.com/p/DZP54SssT82/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3916282700288971875,3916282700288971875,https://www.instagram.com/p/DZZbl3Wu1Rj/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3916413177021138468,3916413177021138468,https://www.instagram.com/p/DZZ5QjSAQYk/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3921841590566985248,3921841590566985248,https://www.instagram.com/p/DZtLiXXGR4g/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3921878912649270572,3921878912649270572,https://www.instagram.com/p/DZtUBeQjhUs/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3298872392816148059,3298872392816148059,https://www.instagram.com/p/C3H8vaNJj5b/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3298872527184796519,3298872527184796519,https://www.instagram.com/p/C3H8xXWJRtn/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3298872550152892225,3298872550152892225,https://www.instagram.com/p/C3H8xsvJm9B/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3322061726201342596,3322061726201342596,https://www.instagram.com/p/C4aVYn4JuqE/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3322061746375872957,3322061746375872957,https://www.instagram.com/p/C4aVY6qpdG9/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3322061842685435681,3322061842685435681,https://www.instagram.com/p/C4aVaUXJR8h/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3547577435181562246,3547577435181562246,https://www.instagram.com/p/DE7huGlMDmG/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3551140928670386898,3551140928670386898,https://www.instagram.com/p/DFIL9wgv8rS/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3552711275408252988,3552711275408252988,https://www.instagram.com/p/DFNxBT4O-A8/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3558509456787811505,3558509456787811505,https://www.instagram.com/p/DFiXX9FtKyx/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3580192385772772742,3580192385772772742,https://www.instagram.com/p/DGvZgGVi12G/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3602720775015796078,3602720775015796078,https://www.instagram.com/p/DH_b3TzvI1u/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3629654241149354257,3629654241149354257,https://www.instagram.com/p/DJfH001MoER/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3664311864473921623,3664311864473921623,https://www.instagram.com/p/DLaQDn0N6hX/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3757808527876868639,3757808527876868639,https://www.instagram.com/p/DQmavJGCMof/,是否应扩大儿童税收抵免或改成按月发放？,family tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3905746695955429333,3905746695955429333,https://www.instagram.com/p/DYz_-0rFDfV/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3906297895994562494,3906297895994562494,https://www.instagram.com/p/DY19T1tnJe-/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3906449006725808343,3906449006725808343,https://www.instagram.com/p/DY2fqyjEcDX/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3906575669313641561,3906575669313641561,https://www.instagram.com/p/DY28d-Rn5xZ/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3907776641884389079,3907776641884389079,https://www.instagram.com/p/DY7NibJFn7X/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3907924007085871065,3907924007085871065,https://www.instagram.com/p/DY7vC3rkw_Z/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3907933519339531813,3907933519339531813,https://www.instagram.com/p/DY7xNSqEy4l/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3909074932239210820,3909074932239210820,https://www.instagram.com/p/DY_0vCQgJlE/,是否应扩大儿童税收抵免或改成按月发放？,child tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
