mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,lang,relevance_label,relevance_confidence,relevance_reason,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,human_label,human_note
Instagram:post:3469479326820915306,Instagram:post:3469479326820915306,3469479326820915306,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DAmERDOuNhq/,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,Deep Fake y Fraude con Inteligencia Artificial: Guía de Protección #deepfake #deepfakes #deepfakelove #deepfakeporn,nl,irrelevant,0.7,Only broad or partial keyword-token overlap appears; the post does not discuss the assigned topic.,false,true,false,14,,
Instagram:post:3933682003367062845,Instagram:post:3933682003367062845,3933682003367062845,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaXPvDGCm09/,,,平台是否应强制移除非自愿 AI 伪造私密影像？,AI deepfake,پریتی زنٹا بھی اے آئی ڈیپ فیک ویڈیوز کا شکار، عدالت سے رجوع کرلیا #PreityZinta #AIDeepfake #Deepfake #ArtificialIntelligence #CyberCrime #Bollywood #EntertainmentNews #CourtCase #DigitalSafety #BreakingNews #TechNews #CelebrityNews #India #NewsUpdate #AI,en,irrelevant,0.7,Only broad or partial keyword-token overlap appears; the post does not discuss the assigned topic.,false,true,true,29,,
Instagram:post:3673099678678751971,Instagram:post:3673099678678751971,3673099678678751971,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DL5eLJkP5rj/,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,"The DEFIANCE Act was introduced in both the House and the Senate! This bill is vital for addressing digital sexual violence. The Take It Down Act, which passed in May, is designed to work in tandem with the DEFIANCE Act. Together, these two laws comprehensively address non-consensual explicit material (NCEM). The Take It Down Act criminalizes the publication of NCEM and holds platforms accountable. The DEFIANCE Act fills gaps by ensuring victims can seek justice in civil court. The DEFIANCE Act covers NCEM ✅ creation ✅ distribution ✅ solicitation ✅ publication 📌 Take action to prevent digital sexual violence! Tell your representatives to pass the DEFIANCE ACT. www.s-v-p-a.org/defiance Thank you to all of the Senators, Representatives, and organizations behind this important bill: @repaoc, @teamaoc, @senatordurbin, @durbincampaign, @lindseygrahamsc, @rainn, @weareultraviolet, @thejhf, @encodeaction #SVPA #SexualViolencePreventionAssociation #AI #Deepfake #TakeItDown #AIPorn #deepfakeporn #mybodymychoice #MeToo #digitalsexualviolence #sexualviolence #DEFIANCEAct",en,irrelevant,0.7,Only broad or partial keyword-token overlap appears; the post does not discuss the assigned topic.,false,true,true,145,,
Instagram:post:3750291703035903753,Instagram:post:3750291703035903753,3750291703035903753,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DQLtm8bjL8J/,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,"🚨Dänemark tut, was andere sich nicht trauen. Ein Körper. Ein Gesicht. Eine Stimme. Und alles davon gehört – dir. Was klingt wie eine Selbstverständlichkeit, war es im digitalen Raum bisher nicht. Denn generative KI macht es einfacher denn je, unsere Identität zu klauen: 📸 Bilder 🎥 Videos 🎙️ Stimmen – täuschend echt, aber komplett gefälscht. Deepfakes sind längst keine Tech-Spielerei mehr. Sie untergraben Realität. Sie manipulieren Wahrnehmung. Und sie zerstören Vertrauen – in Medien, in Menschen, in Demokratie. Während viele Regierungen noch zögern, setzt Dänemark jetzt ein starkes Zeichen: 🛡️ Jeder Mensch soll das Recht auf seinen eigenen Körper, seine Stimme und sein Gesicht haben – auch digital. 📜 Ein Gesetz soll die Verbreitung von Deepfakes ohne Zustimmung verbieten. 💬 Ausnahmen? Nur für Satire und Parodie. ⚖️ Wer betroffen ist, soll Entschädigung fordern können. Kulturminister Jakob Engel-Schmidt bringt es auf den Punkt: „Ich bin nicht bereit zu akzeptieren, dass Menschen durch den digitalen Kopierer gezogen und für alle möglichen Zwecke missbraucht werden können."" YES. Das ist die Haltung, die wir jetzt brauchen. Nicht in ein paar Jahren. Jetzt. 💔 Meine persönliche Ergänzung: 98 % aller Deepfakes sind Deepfake-Pornografie. Fast immer ohne Zustimmung. Fast immer mit Frauen als Ziel. Hier braucht es besonderen Schutz für Betroffene – und zwar explizit im Gesetz. Und während wir über Deepfakes reden, dürfen wir eine andere Sache nicht vergessen: 👁️‍🗨️ Das eine sind Deepfakes – 📡 Das andere ist, dass Konzerne wie Meta unsere Bilder nutzen, um ihre KI-Modelle zu trainieren. Auch für Gesichtserkennung. Ich finde: Das sollte nur noch per Opt-in erlaubt sein. Ich will aktiv entscheiden können, ob Big Tech meine persönlichsten Informationen nutzen darf – oder eben nicht. Das wäre wahre digitale Freiheit. 👉 Wenn du willst, dass Deutschland nachzieht: Teil diesen Beitrag. #KIEthikUpdate 🌸 #KI #Ethik #Deepfake #Demokratie #DigitaleRechte #KIethikUpdate #AIAct #DigitalPolicy #Dänemark #OptIn #Meta #DeepfakePorn #ConsentMatters #MenschenrechteImDigitalenRaum",de,irrelevant,0.7,Only broad or partial keyword-token overlap appears; the post does not discuss the assigned topic.,false,true,false,292,,
Instagram:post:3758563094902119606,Instagram:post:3758563094902119606,3758563094902119606,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DQpGTiZiJy2/,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,"NodoZero — Primo segnale. Un pensiero sull'identità e la libertà nell'era dell'illusione digitale. Dove la verità si piega, nasce la necessità di consapevolezza. La tecnologia ci offre nuovi strumenti per esprimerci. Ma ogni strumento porta con sé il rischio di trasformarsi in un'arma. Il deepfake non è solo un inganno visivo: è una distorsione del consenso. Siamo abituati a pensare la libertà come ""assenza di limiti"", ma la vera libertà nasce dalla consapevolezza dei propri confini. Serve un nuovo patto tra l'uomo e la rete: la sovranità digitale della persona. Non esiste libertà digitale senza consapevolezza. #NodoZero #SovranitàDigitale #Consapevolezza #LibertàDigitale #EticaDigitale #ResponsabilitàDigitale #TecnologiaEtica #IntelligenzaArtificiale #Deepfake #IA #Etica #Tecnologia #RealtàDigitale #DeepfakePorn #DeepfakePornografico #ManipolazioneDigitale",it,irrelevant,0.7,Only broad or partial keyword-token overlap appears; the post does not discuss the assigned topic.,false,true,false,116,,
Instagram:post:3809386641665205662,Instagram:post:3809386641665205662,3809386641665205662,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DTdqPe0kqWe/,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,"📢The DEFIANCE Act unanimously passed the Senate! This bipartisan bill addresses AI-generated explicit materials, formerly known as deepfake pornography. The DEFIANCE Act is vital as digital sexual violence skyrockets from tools like Grok and as the administration attacks state AI-laws. Now, the DEFIANCE Act must pass the House of Representatives 🖱️Contact your representative today at the link in our bio! s-v-p-a.org/defiance/ #DeepFake #AI #ArtificialIntelligence #PreventSV #SVPA #Meta #grok #GBV #PreventGBV #DEFIANCEAct #DigitalSexualViolence #DSV #deepfakeporn #ncii #tfsea #aiporn",en,irrelevant,0.7,Only broad or partial keyword-token overlap appears; the post does not discuss the assigned topic.,false,true,true,84,,
Instagram:post:3835074184251024485,Instagram:post:3835074184251024485,3835074184251024485,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DU466bHjaRl/,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,Should non-consensual deepfake pornography be legally recognized as 'digital sexual assault'? #deepfake #ai #deepfakeporn #techlaw #sexualassault,en,irrelevant,0.7,Only broad or partial keyword-token overlap appears; the post does not discuss the assigned topic.,false,true,true,17,,
Instagram:post:3931678283944081395,Instagram:post:3931678283944081395,3931678283944081395,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaQIJF9mrfz/,,,平台是否应强制移除非自愿 AI 伪造私密影像？,AI deepfake,Penyalahgunaan deepfake boleh memusnahkan kehidupan—mangsa berhak mendapat perlindungan dan keadilan. ⚖️ #AIDeepfake #CyberSafety #Malaysia,id,irrelevant,0.7,Only broad or partial keyword-token overlap appears; the post does not discuss the assigned topic.,false,true,false,14,,
Instagram:post:3525841968988522510,Instagram:post:3525841968988522510,3525841968988522510,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DDuTpcPuYgO/,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,"Reciente publicación en DER SPIEGEL. Un reportaje global sobre el fake porn, que es el uso de IA para crear imágenes o vídeos de contenido pornográfico falsificados con personas que parecen que están participando pero que en realidad no lo han hecho. Reemplazan rostros. En el reportaje, decidieron incluir el caso que hubo en Almendralejo, Extremadura. Con este fin fotografié a una de las madres de estas niñas, Mirian Al Adib, ginecóloga y con un perfil divulgador en redes, quien aunó esfuerzos para llevar el caso al centro del debate público. Latest work for Der Spiegel. A global report on fake porn, which refers to use IA to create falsified pornographic photos and videos showing people who never participated. Faces are replaced. The report included the case in Almendralejo, Spain. For this, I photographed on the mothers of these girls, Miriam Al Adib, a gynecologist with a strong presence on social media, who work hard to bring to the center of the public debate. @spiegelmagazin @miriam_al_adib #FakePorn #DeepfakePorn #StopDeepfakes #AIAbuse #DigitalViolence #OnlineSafety #ConsentMatters #ProtectPrivacy #feminisminaction #socialwareness",es,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,176,,
Instagram:post:3739708570247224309,Instagram:post:3739708570247224309,3739708570247224309,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DPmHSF9Edv1/,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,"🌍 Tonight at 7PM – I'm back LIVE in the studio after my amazing trip to spend the evening with the beautiful Vicky Pattison. Can't wait to tell You all about it. I met some incredible inspiring ladies last night and I'm going to chat to you about one in particular. A lovely lady called Sophie Rachael Parrish. Some of you may never have heard about this before but she was subject to deep fake porn. She was totally unaware that someone was using fake images of her in a sexual way and has fought tooth and nail to get this in to the limelight after being left feeling degraded without much help from the law and authorities. I'll speak about how amazing she is and will be starting to share stuff around this still taboo subject. I'm also gonna chat to you about an amazing young man named Sonny Schubeler who is doing something absolutely fantastic pushing himself to raise funds for MIND as well as raising awareness around mental health. Please tune in from 7 to hear all about it and to listen to some cracking tunes. If you would like a shout out or a song played please DM or Contact the stupio WhatsApp on 0300 302 0470 🎶 Inspiring stories • Uplifting music • Showcasing local talent 🎙️ 📻 Listen on DAB 🗣️ Ask your smart speaker: ""Play Affinity Radio North East"" 📱 Download the Radio Player UK app & search Affinity Radio 🌐 www.affinityradio.uk #AffinityRadio #NorthEast #LocalRadio #CommunityRadio #LiveOnAir #DeepFakePorn #Mindmentalhealth #hebburnhelps 💜 @highlight",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,254,,
